n,seed,final_overlap,alpha,success_rate
4096,9,0.983887,0.1350,1.0000
4096,10,0.989258,0.1350,1.0000
4096,11,0.994629,0.1350,1.0000
4096,12,0.984863,0.1350,1.0000
4096,13,0.990723,0.1350,1.0000
4096,14,0.981934,0.1350,1.0000
4096,15,0.981934,0.1350,1.0000
4096,16,0.991211,0.1350,1.0000
4096,17,0.984863,0.1350,1.0000
4096,18,0.980469,0.1350,1.0000
4096,19,0.979492,0.1350,1.0000
4096,20,0.986816,0.1350,1.0000
4096,21,0.992676,0.1350,1.0000
4096,22,0.990234,0.1350,1.0000
4096,23,0.984375,0.1350,1.0000
4096,24,0.989746,0.1350,1.0000
4096,25,0.976074,0.1350,1.0000
4096,26,0.984863,0.1350,1.0000
4096,27,0.988770,0.1350,1.0000
4096,28,0.984863,0.1350,1.0000
4096,29,0.980469,0.1350,1.0000
4096,0,0.974121,0.1375,1.0000
4096,1,0.979980,0.1375,1.0000
4096,2,0.985840,0.1375,1.0000
4096,3,0.984375,0.1375,1.0000
4096,4,0.980469,0.1375,1.0000
4096,5,0.983887,0.1375,1.0000
4096,6,0.985840,0.1375,1.0000
4096,7,0.989258,0.1375,1.0000
4096,8,0.981934,0.1375,1.0000
4096,9,0.984375,0.1375,1.0000
4096,10,0.988770,0.1375,1.0000
4096,11,0.993652,0.1375,1.0000
4096,12,0.984375,0.1375,1.0000
4096,13,0.990234,0.1375,1.0000
4096,14,0.981934,0.1375,1.0000
4096,15,0.980957,0.1375,1.0000
4096,16,0.991699,0.1375,1.0000
4096,17,0.979492,0.1375,1.0000
4096,18,0.978516,0.1375,1.0000
4096,19,0.979492,0.1375,1.0000
4096,20,0.985840,0.1375,1.0000
4096,21,0.991211,0.1375,1.0000
4096,22,0.989258,0.1375,1.0000
4096,23,0.984863,0.1375,1.0000
4096,24,0.987305,0.1375,1.0000
4096,25,0.969727,0.1375,1.0000
4096,26,0.985840,0.1375,1.0000
4096,27,0.982910,0.1375,1.0000
4096,28,0.979980,0.1375,1.0000
4096,29,0.979004,0.1375,1.0000
4096,0,0.974121,0.1400,1.0000
4096,1,0.981445,0.1400,1.0000
4096,2,0.977539,0.1400,1.0000
4096,3,0.988770,0.1400,1.0000
4096,4,0.976562,0.1400,1.0000
4096,5,0.981934,0.1400,1.0000
4096,6,0.985840,0.1400,1.0000
4096,7,0.984863,0.1400,1.0000
4096,8,0.979492,0.1400,1.0000
4096,9,0.983398,0.1400,1.0000
4096,10,0.986816,0.1400,1.0000
4096,11,0.993164,0.1400,1.0000
4096,12,0.981445,0.1400,1.0000
4096,13,0.989258,0.1400,1.0000
4096,14,0.982910,0.1400,1.0000
4096,15,0.980469,0.1400,1.0000
4096,16,0.990234,0.1400,1.0000
4096,17,0.977051,0.1400,1.0000
4096,18,0.976074,0.1400,1.0000
4096,19,0.976562,0.1400,1.0000
4096,20,0.984863,0.1400,1.0000
4096,21,0.986816,0.1400,1.0000
4096,22,0.988281,0.1400,1.0000
4096,23,0.982910,0.1400,1.0000
4096,24,0.987305,0.1400,1.0000
4096,25,0.976562,0.1400,1.0000
4096,26,0.975586,0.1400,1.0000
4096,27,0.981934,0.1400,1.0000
4096,28,0.979980,0.1400,1.0000
4096,29,0.979004,0.1400,1.0000
4096,0,0.976562,0.1425,1.0000
4096,1,0.981934,0.1425,1.0000
4096,2,0.977051,0.1425,1.0000
4096,3,0.984863,0.1425,1.0000
4096,4,0.978516,0.1425,1.0000
4096,5,0.983398,0.1425,1.0000
4096,6,0.984863,0.1425,1.0000
4096,7,0.985352,0.1425,1.0000
4096,8,0.979492,0.1425,1.0000
4096,9,0.983887,0.1425,1.0000
4096,10,0.985352,0.1425,1.0000
4096,11,0.991699,0.1425,1.0000
4096,12,0.985352,0.1425,1.0000
4096,13,0.987305,0.1425,1.0000
4096,14,0.983887,0.1425,1.0000
4096,15,0.982422,0.1425,1.0000
4096,16,0.991211,0.1425,1.0000
4096,17,0.978516,0.1425,1.0000
4096,18,0.977051,0.1425,1.0000
4096,19,0.979004,0.1425,1.0000
4096,20,0.984375,0.1425,1.0000
4096,21,0.985840,0.1425,1.0000
4096,22,0.988770,0.1425,1.0000
4096,23,0.980957,0.1425,1.0000
4096,24,0.983887,0.1425,1.0000
4096,25,0.970703,0.1425,1.0000
4096,26,0.977539,0.1425,1.0000
4096,27,0.979492,0.1425,1.0000
4096,28,0.981445,0.1425,1.0000
4096,29,0.975098,0.1425,1.0000
4096,0,0.971680,0.1450,1.0000
4096,1,0.981934,0.1450,1.0000
4096,2,0.975098,0.1450,1.0000
4096,3,0.982422,0.1450,1.0000
4096,4,0.980469,0.1450,1.0000
4096,5,0.975098,0.1450,1.0000
4096,6,0.985840,0.1450,1.0000
4096,7,0.984863,0.1450,1.0000
4096,8,0.976074,0.1450,1.0000
4096,9,0.981445,0.1450,1.0000
4096,10,0.983887,0.1450,1.0000
4096,11,0.990234,0.1450,1.0000
4096,12,0.977051,0.1450,1.0000
4096,13,0.986328,0.1450,1.0000
4096,14,0.979980,0.1450,1.0000
4096,15,0.979004,0.1450,1.0000
4096,16,0.989746,0.1450,1.0000
4096,17,0.978516,0.1450,1.0000
4096,18,0.973145,0.1450,1.0000
4096,19,0.975586,0.1450,1.0000
4096,20,0.985840,0.1450,1.0000
4096,21,0.983398,0.1450,1.0000
4096,22,0.985352,0.1450,1.0000
4096,23,0.982422,0.1450,1.0000
4096,24,0.986328,0.1450,1.0000
4096,25,0.967773,0.1450,1.0000
4096,26,0.976074,0.1450,1.0000
4096,27,0.977051,0.1450,1.0000
4096,28,0.977539,0.1450,1.0000
4096,29,0.975098,0.1450,1.0000
4096,0,0.961914,0.1475,1.0000
4096,1,0.980469,0.1475,1.0000
4096,2,0.974609,0.1475,1.0000
4096,3,0.985352,0.1475,1.0000
4096,4,0.975586,0.1475,1.0000
4096,5,0.972656,0.1475,1.0000
4096,6,0.986816,0.1475,1.0000
4096,7,0.984375,0.1475,1.0000
4096,8,0.977539,0.1475,1.0000
4096,9,0.982910,0.1475,1.0000
4096,10,0.984375,0.1475,1.0000
4096,11,0.988281,0.1475,1.0000
4096,12,0.979004,0.1475,1.0000
4096,13,0.983887,0.1475,1.0000
4096,14,0.974121,0.1475,1.0000
4096,15,0.977051,0.1475,1.0000
4096,16,0.992188,0.1475,1.0000
4096,17,0.974121,0.1475,1.0000
4096,18,0.967773,0.1475,1.0000
4096,19,0.972656,0.1475,1.0000
4096,20,0.983398,0.1475,1.0000
4096,21,0.985840,0.1475,1.0000
4096,22,0.979980,0.1475,1.0000
4096,23,0.975586,0.1475,1.0000
4096,24,0.986816,0.1475,1.0000
4096,25,0.963867,0.1475,1.0000
4096,26,0.976074,0.1475,1.0000
4096,27,0.977539,0.1475,1.0000
4096,28,0.977539,0.1475,1.0000
4096,29,0.977051,0.1475,1.0000
4096,0,0.963379,0.1500,1.0000
4096,1,0.980957,0.1500,1.0000
4096,2,0.975098,0.1500,1.0000
4096,3,0.986816,0.1500,1.0000
4096,4,0.972656,0.1500,1.0000
4096,5,0.980469,0.1500,1.0000
4096,6,0.983887,0.1500,1.0000
4096,7,0.983887,0.1500,1.0000
4096,8,0.979980,0.1500,1.0000
4096,9,0.977051,0.1500,1.0000
4096,10,0.979980,0.1500,1.0000
4096,11,0.986816,0.1500,1.0000
4096,12,0.975098,0.1500,1.0000
4096,13,0.983398,0.1500,1.0000
4096,14,0.971191,0.1500,1.0000
4096,15,0.976562,0.1500,1.0000
4096,16,0.989746,0.1500,1.0000
4096,17,0.976074,0.1500,1.0000
4096,18,0.967285,0.1500,1.0000
4096,19,0.975098,0.1500,1.0000
4096,20,0.982422,0.1500,1.0000
4096,21,0.981445,0.1500,1.0000
4096,22,0.978027,0.1500,1.0000
4096,23,0.969727,0.1500,1.0000
4096,24,0.983887,0.1500,1.0000
4096,25,0.972168,0.1500,1.0000
4096,26,0.971680,0.1500,1.0000
4096,27,0.975586,0.1500,1.0000
4096,28,0.976562,0.1500,1.0000
4096,29,0.968750,0.1500,1.0000
4096,0,0.963867,0.1525,1.0000
4096,1,0.979004,0.1525,1.0000
4096,2,0.969727,0.1525,1.0000
4096,3,0.984863,0.1525,1.0000
4096,4,0.971680,0.1525,1.0000
4096,5,0.969238,0.1525,1.0000
4096,6,0.974609,0.1525,1.0000
4096,7,0.984863,0.1525,1.0000
4096,8,0.974121,0.1525,1.0000
4096,9,0.976562,0.1525,1.0000
4096,10,0.978027,0.1525,1.0000
4096,11,0.983887,0.1525,1.0000
4096,12,0.977051,0.1525,1.0000
4096,13,0.980957,0.1525,1.0000
4096,14,0.970703,0.1525,1.0000
4096,15,0.977539,0.1525,1.0000
4096,16,0.989746,0.1525,1.0000
4096,17,0.975098,0.1525,1.0000
4096,18,0.962402,0.1525,1.0000
4096,19,0.971191,0.1525,1.0000
4096,20,0.981445,0.1525,1.0000
4096,21,0.983398,0.1525,1.0000
4096,22,0.975586,0.1525,1.0000
4096,23,0.974609,0.1525,1.0000
4096,24,0.982910,0.1525,1.0000
4096,25,0.958496,0.1525,1.0000
4096,26,0.973633,0.1525,1.0000
4096,27,0.965332,0.1525,1.0000
4096,28,0.978516,0.1525,1.0000
4096,29,0.964844,0.1525,1.0000
4096,0,0.957520,0.1550,1.0000
4096,1,0.973633,0.1550,1.0000
4096,2,0.966797,0.1550,1.0000
4096,3,0.983398,0.1550,1.0000
4096,4,0.973633,0.1550,1.0000
4096,5,0.968750,0.1550,1.0000
4096,6,0.973633,0.1550,1.0000
4096,7,0.981934,0.1550,1.0000
4096,8,0.971680,0.1550,1.0000
4096,9,0.975586,0.1550,1.0000
4096,10,0.977051,0.1550,1.0000
4096,11,0.984375,0.1550,1.0000
4096,12,0.979004,0.1550,1.0000
4096,13,0.983398,0.1550,1.0000
4096,14,0.971680,0.1550,1.0000
4096,15,0.973633,0.1550,1.0000
4096,16,0.987305,0.1550,1.0000
4096,17,0.971191,0.1550,1.0000
4096,18,0.962891,0.1550,1.0000
4096,19,0.971191,0.1550,1.0000
4096,20,0.980469,0.1550,1.0000
4096,21,0.979980,0.1550,1.0000
4096,22,0.975586,0.1550,1.0000
4096,23,0.971191,0.1550,1.0000
4096,24,0.980469,0.1550,1.0000
4096,25,0.957520,0.1550,1.0000
4096,26,0.974609,0.1550,1.0000
4096,27,0.966797,0.1550,1.0000
4096,28,0.975098,0.1550,1.0000
4096,29,0.968750,0.1550,1.0000
4096,0,0.965332,0.1575,1.0000
4096,1,0.972168,0.1575,1.0000
4096,2,0.966309,0.1575,1.0000
4096,3,0.985352,0.1575,1.0000
4096,4,0.965332,0.1575,1.0000
4096,5,0.968262,0.1575,1.0000
4096,6,0.975586,0.1575,1.0000
4096,7,0.979492,0.1575,1.0000
4096,8,0.969238,0.1575,1.0000
4096,9,0.972168,0.1575,1.0000
4096,10,0.972168,0.1575,1.0000
4096,11,0.985840,0.1575,1.0000
4096,12,0.975586,0.1575,1.0000
4096,13,0.980469,0.1575,1.0000
4096,14,0.967773,0.1575,1.0000
4096,15,0.974121,0.1575,1.0000
4096,16,0.987793,0.1575,1.0000
4096,17,0.965820,0.1575,1.0000
4096,18,0.955078,0.1575,1.0000
4096,19,0.970703,0.1575,1.0000
4096,20,0.980957,0.1575,1.0000
4096,21,0.980469,0.1575,1.0000
4096,22,0.974609,0.1575,1.0000
4096,23,0.970215,0.1575,1.0000
4096,24,0.974121,0.1575,1.0000
4096,25,0.958496,0.1575,1.0000
4096,26,0.972168,0.1575,1.0000
4096,27,0.966797,0.1575,1.0000
4096,28,0.979492,0.1575,1.0000
4096,29,0.971680,0.1575,1.0000
4096,0,0.958008,0.1600,1.0000
4096,1,0.971680,0.1600,1.0000
4096,2,0.961914,0.1600,1.0000
4096,3,0.978516,0.1600,1.0000
4096,4,0.965820,0.1600,1.0000
4096,5,0.963867,0.1600,1.0000
4096,6,0.974121,0.1600,1.0000
4096,7,0.979492,0.1600,1.0000
4096,8,0.964844,0.1600,1.0000
4096,9,0.965332,0.1600,1.0000
4096,10,0.974609,0.1600,1.0000
4096,11,0.981445,0.1600,1.0000
4096,12,0.975586,0.1600,1.0000
4096,13,0.979980,0.1600,1.0000
4096,14,0.963379,0.1600,1.0000
4096,15,0.969238,0.1600,1.0000
4096,16,0.985352,0.1600,1.0000
4096,17,0.965332,0.1600,1.0000
4096,18,0.957031,0.1600,1.0000
4096,19,0.962891,0.1600,1.0000
4096,20,0.976562,0.1600,1.0000
4096,21,0.979004,0.1600,1.0000
4096,22,0.974609,0.1600,1.0000
4096,23,0.964844,0.1600,1.0000
4096,24,0.975098,0.1600,1.0000
4096,25,0.954590,0.1600,1.0000
4096,26,0.971680,0.1600,1.0000
4096,27,0.967773,0.1600,1.0000
4096,28,0.974609,0.1600,1.0000
4096,29,0.967285,0.1600,1.0000
4096,0,0.959961,0.1625,1.0000
4096,1,0.965820,0.1625,1.0000
4096,2,0.955078,0.1625,1.0000
4096,3,0.974121,0.1625,1.0000
4096,4,0.966309,0.1625,1.0000
4096,5,0.962402,0.1625,1.0000
4096,6,0.969727,0.1625,1.0000
4096,7,0.979004,0.1625,1.0000
4096,8,0.962891,0.1625,1.0000
4096,9,0.958496,0.1625,1.0000
4096,10,0.969727,0.1625,1.0000
4096,11,0.981445,0.1625,1.0000
4096,12,0.971191,0.1625,1.0000
4096,13,0.980469,0.1625,1.0000
4096,14,0.959961,0.1625,1.0000
4096,15,0.965820,0.1625,1.0000
4096,16,0.980957,0.1625,1.0000
4096,17,0.961914,0.1625,1.0000
4096,18,0.959961,0.1625,1.0000
4096,19,0.962891,0.1625,1.0000
4096,20,0.977051,0.1625,1.0000
4096,21,0.981445,0.1625,1.0000
4096,22,0.971680,0.1625,1.0000
4096,23,0.952637,0.1625,1.0000
4096,24,0.974121,0.1625,1.0000
4096,25,0.952148,0.1625,1.0000
4096,26,0.966309,0.1625,1.0000
4096,27,0.973633,0.1625,1.0000
4096,28,0.970215,0.1625,1.0000
4096,29,0.969238,0.1625,1.0000
4096,0,0.955078,0.1650,1.0000
4096,1,0.960449,0.1650,1.0000
4096,2,0.960449,0.1650,1.0000
4096,3,0.974121,0.1650,1.0000
4096,4,0.966309,0.1650,1.0000
4096,5,0.964844,0.1650,1.0000
4096,6,0.967773,0.1650,1.0000
4096,7,0.977539,0.1650,1.0000
4096,8,0.959961,0.1650,1.0000
4096,9,0.963867,0.1650,1.0000
4096,10,0.969727,0.1650,1.0000
4096,11,0.979980,0.1650,1.0000
4096,12,0.970703,0.1650,1.0000
4096,13,0.975586,0.1650,1.0000
4096,14,0.963379,0.1650,1.0000
4096,15,0.964844,0.1650,1.0000
4096,16,0.978027,0.1650,1.0000
4096,17,0.958496,0.1650,1.0000
4096,18,0.957520,0.1650,1.0000
4096,19,0.958984,0.1650,1.0000
4096,20,0.966309,0.1650,1.0000
4096,21,0.978516,0.1650,1.0000
4096,22,0.968750,0.1650,1.0000
4096,23,0.955078,0.1650,1.0000
4096,24,0.973633,0.1650,1.0000
4096,25,0.954102,0.1650,1.0000
4096,26,0.970215,0.1650,1.0000
4096,27,0.972168,0.1650,1.0000
4096,28,0.964844,0.1650,1.0000
4096,29,0.967773,0.1650,1.0000
4096,0,0.952148,0.1675,1.0000
4096,1,0.954590,0.1675,1.0000
4096,2,0.955078,0.1675,1.0000
4096,3,0.980469,0.1675,1.0000
4096,4,0.957520,0.1675,1.0000
4096,5,0.961914,0.1675,1.0000
4096,6,0.967285,0.1675,1.0000
4096,7,0.976074,0.1675,1.0000
4096,8,0.959961,0.1675,1.0000
4096,9,0.959961,0.1675,1.0000
4096,10,0.965820,0.1675,1.0000
4096,11,0.978516,0.1675,1.0000
4096,12,0.963867,0.1675,1.0000
4096,13,0.971191,0.1675,1.0000
4096,14,0.959473,0.1675,1.0000
4096,15,0.960938,0.1675,1.0000
4096,16,0.980469,0.1675,1.0000
4096,17,0.966309,0.1675,1.0000
4096,18,0.952637,0.1675,1.0000
4096,19,0.962891,0.1675,1.0000
4096,20,0.966309,0.1675,1.0000
4096,21,0.977539,0.1675,1.0000
4096,22,0.968750,0.1675,1.0000
4096,23,0.956055,0.1675,1.0000
4096,24,0.972656,0.1675,1.0000
4096,25,0.951660,0.1675,1.0000
4096,26,0.960449,0.1675,1.0000
4096,27,0.968750,0.1675,1.0000
4096,28,0.964844,0.1675,1.0000
4096,29,0.967773,0.1675,1.0000
4096,0,0.955566,0.1700,1.0000
4096,1,0.951172,0.1700,1.0000
4096,2,0.955078,0.1700,1.0000
4096,3,0.978027,0.1700,1.0000
4096,4,0.960938,0.1700,1.0000
4096,5,0.960938,0.1700,1.0000
4096,6,0.966309,0.1700,1.0000
4096,7,0.970215,0.1700,1.0000
4096,8,0.957031,0.1700,1.0000
4096,9,0.957520,0.1700,1.0000
4096,10,0.968262,0.1700,1.0000
4096,11,0.977539,0.1700,1.0000
4096,12,0.962402,0.1700,1.0000
4096,13,0.971680,0.1700,1.0000
4096,14,0.954590,0.1700,1.0000
4096,15,0.963379,0.1700,1.0000
4096,16,0.977051,0.1700,1.0000
4096,17,0.970215,0.1700,1.0000
4096,18,0.950195,0.1700,1.0000
4096,19,0.960938,0.1700,1.0000
4096,20,0.959961,0.1700,1.0000
4096,21,0.973633,0.1700,1.0000
4096,22,0.963379,0.1700,1.0000
4096,23,0.952148,0.1700,1.0000
4096,24,0.973145,0.1700,1.0000
4096,25,0.956055,0.1700,1.0000
4096,26,0.961914,0.1700,1.0000
4096,27,0.964355,0.1700,1.0000
4096,28,0.961426,0.1700,1.0000
4096,29,0.966797,0.1700,1.0000
4096,0,0.953613,0.1725,0.9667
4096,1,0.952148,0.1725,0.9667
4096,2,0.954102,0.1725,0.9667
4096,3,0.977539,0.1725,0.9667
4096,4,0.955566,0.1725,0.9667
4096,5,0.958496,0.1725,0.9667
4096,6,0.967285,0.1725,0.9667
4096,7,0.968750,0.1725,0.9667
4096,8,0.955566,0.1725,0.9667
4096,9,0.953125,0.1725,0.9667
4096,10,0.967773,0.1725,0.9667
4096,11,0.979492,0.1725,0.9667
4096,12,0.957031,0.1725,0.9667
4096,13,0.970703,0.1725,0.9667
4096,14,0.954102,0.1725,0.9667
4096,15,0.959473,0.1725,0.9667
4096,16,0.973633,0.1725,0.9667
4096,17,0.968262,0.1725,0.9667
4096,18,0.950195,0.1725,0.9667
4096,19,0.946289,0.1725,0.9667
4096,20,0.960449,0.1725,0.9667
4096,21,0.973633,0.1725,0.9667
4096,22,0.972168,0.1725,0.9667
4096,23,0.950195,0.1725,0.9667
4096,24,0.972168,0.1725,0.9667
4096,25,0.954102,0.1725,0.9667
4096,26,0.960938,0.1725,0.9667
4096,27,0.963867,0.1725,0.9667
4096,28,0.962402,0.1725,0.9667
4096,29,0.962402,0.1725,0.9667
4096,0,0.950684,0.1750,0.8333
4096,1,0.955566,0.1750,0.8333
4096,2,0.950684,0.1750,0.8333
4096,3,0.974609,0.1750,0.8333
4096,4,0.955566,0.1750,0.8333
4096,5,0.945312,0.1750,0.8333
4096,6,0.963867,0.1750,0.8333
4096,7,0.970703,0.1750,0.8333
4096,8,0.960449,0.1750,0.8333
4096,9,0.953125,0.1750,0.8333
4096,10,0.963867,0.1750,0.8333
4096,11,0.973633,0.1750,0.8333
4096,12,0.951172,0.1750,0.8333
4096,13,0.970215,0.1750,0.8333
4096,14,0.949707,0.1750,0.8333
4096,15,0.957031,0.1750,0.8333
4096,16,0.973633,0.1750,0.8333
4096,17,0.965820,0.1750,0.8333
4096,18,0.955078,0.1750,0.8333
4096,19,0.946777,0.1750,0.8333
4096,20,0.958496,0.1750,0.8333
4096,21,0.974609,0.1750,0.8333
4096,22,0.970703,0.1750,0.8333
4096,23,0.946777,0.1750,0.8333
4096,24,0.974609,0.1750,0.8333
4096,25,0.948730,0.1750,0.8333
4096,26,0.951660,0.1750,0.8333
4096,27,0.959961,0.1750,0.8333
4096,28,0.962402,0.1750,0.8333
4096,29,0.957031,0.1750,0.8333
4096,0,0.946289,0.1775,0.8000
4096,1,0.955078,0.1775,0.8000
4096,2,0.957520,0.1775,0.8000
4096,3,0.972168,0.1775,0.8000
4096,4,0.951172,0.1775,0.8000
4096,5,0.948730,0.1775,0.8000
4096,6,0.955078,0.1775,0.8000
4096,7,0.968262,0.1775,0.8000
4096,8,0.958984,0.1775,0.8000
4096,9,0.948242,0.1775,0.8000
4096,10,0.961914,0.1775,0.8000
4096,11,0.974121,0.1775,0.8000
4096,12,0.948730,0.1775,0.8000
4096,13,0.970703,0.1775,0.8000
4096,14,0.944824,0.1775,0.8000
4096,15,0.953125,0.1775,0.8000
4096,16,0.965820,0.1775,0.8000
4096,17,0.962402,0.1775,0.8000
4096,18,0.955566,0.1775,0.8000
4096,19,0.941406,0.1775,0.8000
4096,20,0.957031,0.1775,0.8000
4096,21,0.968262,0.1775,0.8000
4096,22,0.967773,0.1775,0.8000
4096,23,0.952637,0.1775,0.8000
4096,24,0.972168,0.1775,0.8000
4096,25,0.951172,0.1775,0.8000
4096,26,0.954590,0.1775,0.8000
4096,27,0.951660,0.1775,0.8000
4096,28,0.957031,0.1775,0.8000
4096,29,0.958008,0.1775,0.8000
4096,0,0.946777,0.1800,0.6333
4096,1,0.948242,0.1800,0.6333
4096,2,0.953125,0.1800,0.6333
4096,3,0.972656,0.1800,0.6333
4096,4,0.945312,0.1800,0.6333
4096,5,0.945801,0.1800,0.6333
4096,6,0.957520,0.1800,0.6333
4096,7,0.963867,0.1800,0.6333
4096,8,0.958008,0.1800,0.6333
4096,9,0.947266,0.1800,0.6333
4096,10,0.960938,0.1800,0.6333
4096,11,0.969727,0.1800,0.6333
4096,12,0.949219,0.1800,0.6333
4096,13,0.967773,0.1800,0.6333
4096,14,0.939941,0.1800,0.6333
4096,15,0.952637,0.1800,0.6333
4096,16,0.963379,0.1800,0.6333
4096,17,0.959961,0.1800,0.6333
4096,18,0.946289,0.1800,0.6333
4096,19,0.949219,0.1800,0.6333
4096,20,0.957031,0.1800,0.6333
4096,21,0.963867,0.1800,0.6333
4096,22,0.967773,0.1800,0.6333
4096,23,0.949219,0.1800,0.6333
4096,24,0.970703,0.1800,0.6333
4096,25,0.950684,0.1800,0.6333
4096,26,0.958008,0.1800,0.6333
4096,27,0.944824,0.1800,0.6333
4096,28,0.958008,0.1800,0.6333
4096,29,0.956543,0.1800,0.6333
4096,0,0.947266,0.1825,0.6667
4096,1,0.945801,0.1825,0.6667
4096,2,0.951660,0.1825,0.6667
4096,3,0.970215,0.1825,0.6667
4096,4,0.941406,0.1825,0.6667
4096,5,0.940430,0.1825,0.6667
4096,6,0.956543,0.1825,0.6667
4096,7,0.965820,0.1825,0.6667
4096,8,0.952148,0.1825,0.6667
4096,9,0.953125,0.1825,0.6667
4096,10,0.964844,0.1825,0.6667
4096,11,0.973633,0.1825,0.6667
4096,12,0.946777,0.1825,0.6667
4096,13,0.968750,0.1825,0.6667
4096,14,0.939941,0.1825,0.6667
4096,15,0.953125,0.1825,0.6667
4096,16,0.963867,0.1825,0.6667
4096,17,0.962402,0.1825,0.6667
4096,18,0.938965,0.1825,0.6667
4096,19,0.942871,0.1825,0.6667
4096,20,0.956543,0.1825,0.6667
4096,21,0.962402,0.1825,0.6667
4096,22,0.961426,0.1825,0.6667
4096,23,0.949219,0.1825,0.6667
4096,24,0.967773,0.1825,0.6667
4096,25,0.956543,0.1825,0.6667
4096,26,0.952637,0.1825,0.6667
4096,27,0.949707,0.1825,0.6667
4096,28,0.956055,0.1825,0.6667
4096,29,0.955566,0.1825,0.6667
4096,0,0.939941,0.1850,0.6333
4096,1,0.942383,0.1850,0.6333
4096,2,0.946289,0.1850,0.6333
4096,3,0.969727,0.1850,0.6333
4096,4,0.939941,0.1850,0.6333
4096,5,0.938965,0.1850,0.6333
4096,6,0.952148,0.1850,0.6333
4096,7,0.959473,0.1850,0.6333
4096,8,0.943848,0.1850,0.6333
4096,9,0.950195,0.1850,0.6333
4096,10,0.960449,0.1850,0.6333
4096,11,0.968750,0.1850,0.6333
4096,12,0.943359,0.1850,0.6333
4096,13,0.964844,0.1850,0.6333
4096,14,0.940430,0.1850,0.6333
4096,15,0.945312,0.1850,0.6333
4096,16,0.963867,0.1850,0.6333
4096,17,0.960449,0.1850,0.6333
4096,18,0.941895,0.1850,0.6333
4096,19,0.952637,0.1850,0.6333
4096,20,0.958496,0.1850,0.6333
4096,21,0.962891,0.1850,0.6333
4096,22,0.958496,0.1850,0.6333
4096,23,0.947266,0.1850,0.6333
4096,24,0.958984,0.1850,0.6333
4096,25,0.952637,0.1850,0.6333
4096,26,0.952637,0.1850,0.6333
4096,27,0.953613,0.1850,0.6333
4096,28,0.957031,0.1850,0.6333
4096,29,0.950684,0.1850,0.6333
4096,0,0.943848,0.1875,0.5000
4096,1,0.937012,0.1875,0.5000
4096,2,0.952148,0.1875,0.5000
4096,3,0.967773,0.1875,0.5000
4096,4,0.932617,0.1875,0.5000
4096,5,0.934570,0.1875,0.5000
4096,6,0.950195,0.1875,0.5000
4096,7,0.960938,0.1875,0.5000
4096,8,0.952148,0.1875,0.5000
4096,9,0.944336,0.1875,0.5000
4096,10,0.959473,0.1875,0.5000
4096,11,0.965820,0.1875,0.5000
4096,12,0.938965,0.1875,0.5000
4096,13,0.961914,0.1875,0.5000
4096,14,0.946777,0.1875,0.5000
4096,15,0.939453,0.1875,0.5000
4096,16,0.970703,0.1875,0.5000
4096,17,0.962402,0.1875,0.5000
4096,18,0.940918,0.1875,0.5000
4096,19,0.949707,0.1875,0.5000
4096,20,0.958008,0.1875,0.5000
4096,21,0.964355,0.1875,0.5000
4096,22,0.958496,0.1875,0.5000
4096,23,0.943848,0.1875,0.5000
4096,24,0.958984,0.1875,0.5000
4096,25,0.945312,0.1875,0.5000
4096,26,0.952637,0.1875,0.5000
4096,27,0.941895,0.1875,0.5000
4096,28,0.947266,0.1875,0.5000
4096,29,0.947266,0.1875,0.5000
4096,0,0.938477,0.1900,0.4000
4096,1,0.939453,0.1900,0.4000
4096,2,0.950195,0.1900,0.4000
4096,3,0.973633,0.1900,0.4000
4096,4,0.934082,0.1900,0.4000
4096,5,0.938477,0.1900,0.4000
4096,6,0.945312,0.1900,0.4000
4096,7,0.954590,0.1900,0.4000
4096,8,0.942871,0.1900,0.4000
4096,9,0.943848,0.1900,0.4000
4096,10,0.960449,0.1900,0.4000
4096,11,0.961914,0.1900,0.4000
4096,12,0.937988,0.1900,0.4000
4096,13,0.966309,0.1900,0.4000
4096,14,0.936523,0.1900,0.4000
4096,15,0.936523,0.1900,0.4000
4096,16,0.965332,0.1900,0.4000
4096,17,0.954102,0.1900,0.4000
4096,18,0.930176,0.1900,0.4000
4096,19,0.948730,0.1900,0.4000
4096,20,0.954590,0.1900,0.4000
4096,21,0.961426,0.1900,0.4000
4096,22,0.947754,0.1900,0.4000
4096,23,0.944336,0.1900,0.4000
4096,24,0.955566,0.1900,0.4000
4096,25,0.947266,0.1900,0.4000
4096,26,0.953613,0.1900,0.4000
4096,27,0.938477,0.1900,0.4000
4096,28,0.941406,0.1900,0.4000
4096,29,0.938965,0.1900,0.4000
16384,0,0.984863,0.1300,1.0000
16384,1,0.986572,0.1300,1.0000
16384,2,0.987915,0.1300,1.0000
16384,3,0.988281,0.1300,1.0000
16384,4,0.988525,0.1300,1.0000
16384,5,0.988037,0.1300,1.0000
16384,6,0.986206,0.1300,1.0000
16384,7,0.989624,0.1300,1.0000
16384,8,0.989746,0.1300,1.0000
16384,9,0.986206,0.1300,1.0000
16384,10,0.988281,0.1300,1.0000
16384,11,0.990479,0.1300,1.0000
16384,12,0.987427,0.1300,1.0000
16384,13,0.987671,0.1300,1.0000
16384,14,0.989502,0.1300,1.0000
16384,15,0.987915,0.1300,1.0000
16384,16,0.989502,0.1300,1.0000
16384,17,0.985596,0.1300,1.0000
